race_id,driver_id,constructor_id,position,q1,q2,q3
2011_3,glock,virgin,22,1:39.708,,
2011_3,liuzzi,hrt,23,1:40.212,,
2011_3,karthikeyan,hrt,24,1:40.445,,
2011_4,vettel,red_bull,1,1:27.039,1:25.610,1:25.049
2011_4,webber,red_bull,2,1:27.090,1:26.075,1:25.454
2011_4,rosberg,mercedes,3,1:27.514,1:25.801,1:25.574
2011_4,hamilton,mclaren,4,1:27.091,1:26.066,1:25.595
2011_4,alonso,ferrari,5,1:27.349,1:26.152,1:25.851
2011_4,button,mclaren,6,1:27.374,1:26.485,1:25.982
2011_4,petrov,renault,7,1:27.475,1:26.654,1:26.296
2011_4,michael_schumacher,mercedes,8,1:27.697,1:26.121,1:26.646
2011_4,heidfeld,renault,9,1:27.901,1:26.740,1:26.659
2011_4,massa,ferrari,10,1:27.013,1:26.395,
2011_4,barrichello,williams,11,1:28.246,1:26.764,
2011_4,sutil,force_india,12,1:27.392,1:27.027,
2011_4,resta,force_india,13,1:27.625,1:27.145,
2011_4,maldonado,williams,14,1:27.396,1:27.236,
2011_4,perez,sauber,15,1:27.778,1:27.244,
2011_4,buemi,toro_rosso,16,1:27.620,1:27.255,
2011_4,alguersuari,toro_rosso,17,1:28.055,1:27.572,
2011_4,kovalainen,lotus_racing,18,1:28.780,,
2011_4,trulli,lotus_racing,19,1:29.673,,
2011_4,ambrosio,virgin,20,1:30.445,,
2011_4,liuzzi,hrt,21,1:30.692,,
2011_4,glock,virgin,22,1:30.813,,
2011_4,karthikeyan,hrt,23,1:31.564,,
2011_5,webber,red_bull,1,1:23.619,1:21.773,1:20.981
2011_5,vettel,red_bull,2,1:24.142,1:21.540,1:21.181
2011_5,hamilton,mclaren,3,1:24.370,1:22.148,1:21.961
2011_5,alonso,ferrari,4,1:23.485,1:22.813,1:21.964
2011_5,button,mclaren,5,1:24.428,1:22.050,1:21.996
2012_1,hamilton,mclaren,1,1:26.800,1:25.626,1:24.922
2012_1,button,mclaren,2,1:26.832,1:25.663,1:25.074
2012_1,grosjean,lotus_f1,3,1:26.498,1:25.845,1:25.302
2012_1,michael_schumacher,mercedes,4,1:26.586,1:25.571,1:25.336
2012_1,webber,red_bull,5,1:27.117,1:26.597,1:25.651
2012_1,vettel,red_bull,6,1:26.773,1:25.982,1:25.668
2012_1,rosberg,mercedes,7,1:26.763,1:25.469,1:25.686
2012_1,maldonado,williams,8,1:26.803,1:26.206,1:25.908
2012_1,hulkenberg,force_india,9,1:27.464,1:26.314,1:26.451
2012_1,ricciardo,toro_rosso,10,1:27.024,1:26.319,
2012_1,vergne,toro_rosso,11,1:26.493,1:26.429,
2012_1,alonso,ferrari,12,1:26.688,1:26.494,
2012_1,kobayashi,sauber,13,1:26.182,1:26.590,
2012_1,bruno_senna,williams,14,1:27.004,1:26.663,
2012_1,resta,force_india,15,1:27.469,1:27.086,
2012_1,massa,ferrari,16,1:27.633,1:27.497,
2012_1,perez,sauber,17,1:26.596,,
2012_1,raikkonen,lotus_f1,18,1:27.758,,
2012_1,kovalainen,caterham,19,1:28.679,,
2012_1,petrov,caterham,20,1:29.018,,
2012_1,glock,marussia,21,1:30.923,,
2012_1,pic,marussia,22,1:31.670,,
2012_1,rosa,hrt,23,1:33.495,,
2012_1,karthikeyan,hrt,24,1:33.643,,
2012_2,hamilton,mclaren,1,1:37.813,1:37.106,1:36.219
2012_2,button,mclaren,2,1:37.575,1:36.928,1:36.368
2012_2,michael_schumacher,mercedes,3,1:37.517,1:37.017,1:36.391
2012_2,webber,red_bull,4,1:37.172,1:37.375,1:36.461
2012_2,raikkonen,lotus_f1,5,1:37.961,1:36.715,1:36.461
2012_2,vettel,red_bull,6,1:38.102,1:37.419,1:36.634
2012_2,grosjean,lotus_f1,7,1:38.058,1:37.338,1:36.658
2012_2,rosberg,mercedes,8,1:37.696,1:36.996,1:36.664
2012_2,alonso,ferrari,9,1:38.151,1:37.379,1:37.566
2012_2,perez,sauber,10,1:37.933,1:37.477,1:37.698
2012_2,maldonado,williams,11,1:37.789,1:37.589,
2012_2,massa,ferrari,12,1:38.381,1:37.731,
2012_2,bruno_senna,williams,13,1:38.437,1:37.841,
2012_2,resta,force_india,14,1:38.325,1:37.877,
2012_2,ricciardo,toro_rosso,15,1:38.419,1:37.883,
2012_2,hulkenberg,force_india,16,1:38.303,1:37.890,
2012_2,kobayashi,sauber,17,1:38.372,1:38.069,
2012_2,vergne,toro_rosso,18,1:39.077,,
2012_2,kovalainen,caterham,19,1:39.306,,
2012_2,petrov,caterham,20,1:39.567,,
2012_2,glock,marussia,21,1:40.903,,
2012_2,pic,marussia,22,1:41.250,,
2012_2,rosa,hrt,23,1:42.914,,
2012_2,karthikeyan,hrt,24,1:43.655,,
2012_3,rosberg,mercedes,1,1:36.875,1:35.725,1:35.121
2012_3,hamilton,mclaren,2,1:36.763,1:35.902,1:35.626
2012_3,michael_schumacher,mercedes,3,1:36.797,1:35.794,1:35.691
2012_3,kobayashi,sauber,4,1:36.863,1:35.853,1:35.784
2012_3,raikkonen,lotus_f1,5,1:36.850,1:35.921,1:35.898
2012_3,button,mclaren,6,1:36.746,1:35.942,1:36.191
2012_3,webber,red_bull,7,1:36.682,1:35.700,1:36.290
2012_3,perez,sauber,8,1:36.198,1:35.831,1:36.524
2012_3,alonso,ferrari,9,1:36.292,1:35.982,1:36.622
2012_3,grosjean,lotus_f1,10,1:36.343,1:35.903,
2012_3,vettel,red_bull,11,1:36.911,1:36.031,
2012_3,massa,ferrari,12,1:36.556,1:36.255,
2012_3,maldonado,williams,13,1:36.528,1:36.283,
2012_3,bruno_senna,williams,14,1:36.674,1:36.289,
2012_3,resta,force_india,15,1:36.639,1:36.317,
2012_3,hulkenberg,force_india,16,1:36.921,1:36.745,
2012_3,ricciardo,toro_rosso,17,1:36.933,1:36.956,
2012_3,vergne,toro_rosso,18,1:37.714,,
2012_3,kovalainen,caterham,19,1:38.463,,
2012_3,petrov,caterham,20,1:38.677,,
2012_3,glock,marussia,21,1:39.282,,
2012_3,pic,marussia,22,1:39.717,,
2012_3,rosa,hrt,23,1:40.411,,
2012_3,karthikeyan,hrt,24,1:41.000,,
2012_4,vettel,red_bull,1,1:34.308,1:33.527,1:32.422
2012_4,hamilton,mclaren,2,1:34.813,1:33.209,1:32.520
2012_4,webber,red_bull,3,1:34.015,1:33.311,1:32.637
2012_4,button,mclaren,4,1:34.792,1:33.416,1:32.711
2012_4,rosberg,mercedes,5,1:34.588,1:33.219,1:32.821
2012_4,ricciardo,toro_rosso,6,1:33.988,1:33.556,1:32.912
2012_4,grosjean,lotus_f1,7,1:34.041,1:33.246,1:33.008
2012_4,perez,sauber,8,1:33.814,1:33.660,1:33.394
2012_4,alonso,ferrari,9,1:34.760,1:33.403,
2012_4,resta,force_india,10,1:36.624,1:33.510,
2012_4,raikkonen,lotus_f1,11,1:34.552,1:33.789,
2012_4,kobayashi,sauber,12,1:34.131,1:33.806,
2012_4,hulkenberg,force_india,13,1:34.601,1:33.807,
2012_4,massa,ferrari,14,1:34.372,1:33.912,
2012_4,bruno_senna,williams,15,1:34.466,1:34.017,
2012_4,kovalainen,caterham,16,1:34.852,1:36.132,
2012_4,maldonado,williams,17,1:34.639,,
2012_4,michael_schumacher,mercedes,18,1:34.865,,
2012_4,vergne,toro_rosso,19,1:35.014,,
2012_4,petrov,caterham,20,1:35.823,,
2012_4,pic,marussia,21,1:37.683,,
2012_4,rosa,hrt,22,1:37.883,,
2012_4,glock,marussia,23,1:37.905,,
2012_4,karthikeyan,hrt,24,1:38.314,,
2012_5,hamilton,mclaren,1,1:22.583,1:22.465,1:21.707
2012_5,maldonado,williams,2,1:23.380,1:22.105,1:22.285
2012_5,alonso,ferrari,3,1:23.276,1:22.862,1:22.302
2012_5,grosjean,lotus_f1,4,1:23.248,1:22.667,1:22.424
2013_1,vettel,red_bull,1,1:44.657,1:36.745,1:27.407
2013_1,webber,red_bull,2,1:44.472,1:36.524,1:27.827
2013_1,hamilton,mercedes,3,1:45.456,1:36.625,1:28.087
2013_1,massa,ferrari,4,1:44.635,1:36.666,1:28.490
2013_1,alonso,ferrari,5,1:43.850,1:36.691,1:28.493
2013_1,rosberg,mercedes,6,1:43.380,1:36.194,1:28.523
2013_1,raikkonen,lotus_f1,7,1:45.545,1:37.517,1:28.738
2013_1,grosjean,lotus_f1,8,1:44.284,1:37.641,1:29.013
2013_1,resta,force_india,9,1:45.601,1:36.901,1:29.305
2013_1,button,mclaren,10,1:44.688,1:36.644,1:30.357
2013_1,hulkenberg,sauber,11,1:45.930,1:38.067,
2013_1,sutil,force_india,12,1:47.330,1:38.134,
2013_1,vergne,toro_rosso,13,1:44.871,1:38.778,
2013_1,ricciardo,toro_rosso,14,1:46.450,1:39.042,
2013_1,perez,mclaren,15,1:44.400,1:39.900,
2013_1,bottas,williams,16,1:47.328,1:40.290,
2013_1,maldonado,williams,17,1:47.614,,
2013_1,gutierrez,sauber,18,1:47.776,,
2013_1,jules_bianchi,marussia,19,1:48.147,,
2013_1,chilton,marussia,20,1:48.909,,
2013_1,garde,caterham,21,1:49.519,,
2013_1,pic,caterham,22,1:50.626,,
2013_2,vettel,red_bull,1,1:37.899,1:37.245,1:49.674
2013_2,massa,ferrari,2,1:37.712,1:36.874,1:50.587
2013_2,alonso,ferrari,3,1:37.314,1:36.877,1:50.727
2013_2,hamilton,mercedes,4,1:37.513,1:36.517,1:51.699
2013_2,webber,red_bull,5,1:37.619,1:36.449,1:52.244
2013_2,rosberg,mercedes,6,1:37.239,1:36.190,1:52.519
2013_2,raikkonen,lotus_f1,7,1:36.959,1:36.640,1:52.970
2013_2,button,mclaren,8,1:37.487,1:37.117,1:53.175
2013_2,sutil,force_india,9,1:36.809,1:36.834,1:53.439
2013_2,perez,mclaren,10,1:37.702,1:37.342,1:54.136
2013_2,grosjean,lotus_f1,11,1:37.363,1:37.636,
2013_2,hulkenberg,sauber,12,1:37.931,1:38.125,
2013_2,ricciardo,toro_rosso,13,1:37.722,1:38.822,
2013_2,gutierrez,sauber,14,1:37.707,1:39.221,
2013_2,resta,force_india,15,1:37.493,1:44.509,
2013_2,maldonado,williams,16,1:37.867,,
2013_2,vergne,toro_rosso,17,1:38.157,,
2013_2,bottas,williams,18,1:38.207,,
2013_2,jules_bianchi,marussia,19,1:38.434,,
2013_2,pic,caterham,20,1:39.314,,
2013_2,chilton,marussia,21,1:39.672,,
2013_2,garde,caterham,22,1:39.932,,
2013_3,hamilton,mercedes,1,1:35.793,1:35.078,1:34.484
2013_3,raikkonen,lotus_f1,2,1:37.046,1:35.659,1:34.761
2013_3,alonso,ferrari,3,1:36.253,1:35.148,1:34.788
2013_3,rosberg,mercedes,4,1:35.959,1:35.537,1:34.861
2013_3,massa,ferrari,5,1:35.972,1:35.403,1:34.933
2013_3,grosjean,lotus_f1,6,1:36.929,1:36.065,1:35.364
2013_3,ricciardo,toro_rosso,7,1:36.993,1:36.258,1:35.998
2013_3,button,mclaren,8,1:36.667,1:35.784,2:05.673
2013_3,vettel,red_bull,9,1:36.537,1:35.343,
2013_3,hulkenberg,sauber,10,1:36.985,1:36.261,
2013_3,resta,force_india,11,1:37.478,1:36.287,
2013_3,perez,mclaren,12,1:36.952,1:36.314,
2013_3,sutil,force_india,13,1:37.349,1:36.405,
2013_3,webber,red_bull,14,1:36.148,1:36.679,
2013_3,maldonado,williams,15,1:37.281,1:37.139,
2013_3,vergne,toro_rosso,16,1:37.508,1:37.199,
2013_3,bottas,williams,17,1:37.769,,
2013_3,gutierrez,sauber,18,1:37.990,,
2013_3,jules_bianchi,marussia,19,1:38.780,,
2013_3,chilton,marussia,20,1:39.537,,
2013_3,pic,caterham,21,1:39.614,,
2013_3,garde,caterham,22,1:39.660,,
2013_4,rosberg,mercedes,1,1:33.364,1:32.867,1:32.330
2013_4,vettel,red_bull,2,1:33.327,1:32.746,1:32.584
2013_4,alonso,ferrari,3,1:32.878,1:33.316,1:32.667
2013_4,hamilton,mercedes,4,1:33.498,1:33.346,1:32.762
2013_4,webber,red_bull,5,1:33.966,1:33.098,1:33.078
2013_4,massa,ferrari,6,1:33.780,1:33.358,1:33.207
2013_4,resta,force_india,7,1:33.762,1:33.335,1:33.235
2013_4,sutil,force_india,8,1:34.048,1:33.378,1:33.246
2013_4,raikkonen,lotus_f1,9,1:33.827,1:33.146,1:33.327
2013_4,button,mclaren,10,1:34.071,1:33.702,
2013_4,grosjean,lotus_f1,11,1:33.498,1:33.762,
2013_4,perez,mclaren,12,1:34.310,1:33.914,
2013_4,ricciardo,toro_rosso,13,1:34.120,1:33.974,
2013_4,hulkenberg,sauber,14,1:34.409,1:33.976,
2013_4,bottas,williams,15,1:34.425,1:34.105,
2013_4,vergne,toro_rosso,16,1:34.314,1:34.284,
2013_4,maldonado,williams,17,1:34.425,,
2013_4,gutierrez,sauber,18,1:34.730,,
2013_4,pic,caterham,19,1:35.283,,
2013_4,jules_bianchi,marussia,20,1:36.178,,
2013_4,garde,caterham,21,1:36.304,,
2013_4,chilton,marussia,22,1:36.476,,
2013_5,rosberg,mercedes,1,1:21.913,1:21.776,1:20.718
2013_5,hamilton,mercedes,2,1:21.728,1:21.001,1:20.972
2013_5,vettel,red_bull,3,1:22.158,1:21.602,1:21.054
2013_5,raikkonen,lotus_f1,4,1:22.210,1:21.676,1:21.177
2013_5,alonso,ferrari,5,1:22.264,1:21.646,1:21.218
2013_5,massa,ferrari,6,1:22.492,1:21.978,1:21.219
2013_5,grosjean,lotus_f1,7,1:22.613,1:21.998,1:21.308
2013_5,webber,red_bull,8,1:22.342,1:21.718,1:21.570
2013_5,perez,mclaren,9,1:23.116,1:21.790,1:22.069
2013_5,resta,force_india,10,1:22.663,1:22.019,1:22.233
2013_5,ricciardo,toro_rosso,11,1:22.905,1:22.127,
2013_5,vergne,toro_rosso,12,1:22.775,1:22.166,
2014_1,hamilton,mercedes,1,1:31.699,1:42.890,1:44.231
2014_1,ricciardo,red_bull,2,1:30.775,1:42.295,1:44.548
2014_1,rosberg,mercedes,3,1:32.564,1:42.264,1:44.595
2014_1,kevin_magnussen,mclaren,4,1:30.949,1:43.247,1:45.745
2014_1,alonso,ferrari,5,1:31.388,1:42.805,1:45.819
2014_1,vergne,toro_rosso,6,1:33.488,1:43.849,1:45.864
2014_1,hulkenberg,force_india,7,1:33.893,1:43.658,1:46.030
2014_1,kvyat,toro_rosso,8,1:33.777,1:44.331,1:47.368
2014_1,massa,williams,9,1:31.228,1:44.242,1:48.079
2014_1,bottas,williams,10,1:31.601,1:43.852,1:48.147
2014_1,button,mclaren,11,1:31.396,1:44.437,
2014_1,raikkonen,ferrari,12,1:32.439,1:44.494,
2014_1,vettel,red_bull,13,1:31.931,1:44.688,
2014_1,sutil,sauber,14,1:33.673,1:45.655,
2014_1,kobayashi,caterham,15,1:34.274,1:45.867,
2014_1,perez,force_india,16,1:34.141,1:47.293,
2014_1,chilton,marussia,17,1:34.293,,
2014_1,jules_bianchi,marussia,18,1:34.794,,
2014_1,gutierrez,sauber,19,1:35.117,,
2014_1,ericsson,caterham,20,1:35.157,,
2014_1,grosjean,lotus_f1,21,1:36.993,,
2014_1,maldonado,lotus_f1,22,,,
2014_2,hamilton,mercedes,1,1:57.202,1:59.041,1:59.431
2014_2,vettel,red_bull,2,1:57.654,1:59.399,1:59.486
2014_2,rosberg,mercedes,3,1:57.183,1:59.445,2:00.050
2014_2,alonso,ferrari,4,1:58.889,2:01.356,2:00.175
2014_2,ricciardo,red_bull,5,1:58.913,2:00.147,2:00.541
2014_2,raikkonen,ferrari,6,1:59.257,2:01.532,2:01.218
2014_2,hulkenberg,force_india,7,1:58.883,2:00.839,2:01.712
2014_2,kevin_magnussen,mclaren,8,2:00.356,2:02.094,2:02.213
2014_2,vergne,toro_rosso,9,2:01.689,2:02.096,2:03.078
2014_2,button,mclaren,10,2:00.889,2:01.810,2:04.053
2014_2,kvyat,toro_rosso,11,2:01.175,2:02.351,
2014_2,gutierrez,sauber,12,2:01.134,2:02.369,
2014_2,massa,williams,13,2:00.047,2:02.460,
2014_2,perez,force_india,14,2:00.076,2:02.511,
2014_2,bottas,williams,15,1:59.709,2:02.756,
2014_2,grosjean,lotus_f1,16,2:00.202,2:02.885,
2014_2,maldonado,lotus_f1,17,2:02.074,,
2014_2,sutil,sauber,18,2:02.131,,
2014_2,jules_bianchi,marussia,19,2:02.702,,
2014_2,kobayashi,caterham,20,2:03.595,,
2014_2,chilton,marussia,21,2:04.388,,
2014_2,ericsson,caterham,22,2:04.407,,
2014_3,rosberg,mercedes,1,1:35.439,1:33.708,1:33.185
2014_3,hamilton,mercedes,2,1:35.323,1:33.872,1:33.464
2014_3,ricciardo,red_bull,3,1:36.220,1:34.592,1:34.051
2014_3,bottas,williams,4,1:34.934,1:34.842,1:34.247
2014_3,perez,force_india,5,1:34.998,1:34.747,1:34.346
2014_3,raikkonen,ferrari,6,1:35.234,1:34.925,1:34.368
2014_3,button,mclaren,7,1:35.699,1:34.714,1:34.387
2014_3,massa,williams,8,1:35.085,1:34.842,1:34.511
2014_3,kevin_magnussen,mclaren,9,1:35.288,1:34.904,1:34.712
2014_3,alonso,ferrari,10,1:35.251,1:34.723,1:34.992
2014_3,vettel,red_bull,11,1:35.549,1:34.985,
2014_3,hulkenberg,force_india,12,1:34.874,1:35.116,
2014_3,kvyat,toro_rosso,13,1:35.395,1:35.145,
2014_3,vergne,toro_rosso,14,1:35.815,1:35.286,
2014_3,gutierrez,sauber,15,1:36.567,1:35.891,
2014_3,grosjean,lotus_f1,16,1:36.654,1:35.908,
2014_3,maldonado,lotus_f1,17,1:36.663,,
2014_3,sutil,sauber,18,1:36.840,,
2014_3,kobayashi,caterham,19,1:37.085,,
2014_3,jules_bianchi,marussia,20,1:37.310,,
2014_3,ericsson,caterham,21,1:37.875,,
2014_3,chilton,marussia,22,1:37.913,,
2014_4,hamilton,mercedes,1,1:55.516,1:54.029,1:53.860
2014_4,ricciardo,red_bull,2,1:56.641,1:55.302,1:54.455
2014_4,vettel,red_bull,3,1:55.926,1:54.499,1:54.960
2014_4,rosberg,mercedes,4,1:56.058,1:55.294,1:55.143
2014_4,alonso,ferrari,5,1:56.961,1:55.765,1:55.637
2014_4,massa,williams,6,1:56.850,1:56.757,1:56.147
2014_4,bottas,williams,7,1:56.501,1:56.253,1:56.282
2014_4,hulkenberg,force_india,8,1:55.913,1:56.847,1:56.366
2014_4,vergne,toro_rosso,9,1:57.477,1:56.584,1:56.773
2014_4,grosjean,lotus_f1,10,1:58.411,1:56.407,1:57.079
2014_4,raikkonen,ferrari,11,1:58.279,1:56.860,
2014_4,button,mclaren,12,1:57.783,1:56.963,
2014_4,kvyat,toro_rosso,13,1:57.261,1:57.289,
2014_4,sutil,sauber,14,1:58.138,1:57.393,
2014_4,kevin_magnussen,mclaren,15,1:57.369,1:57.675,
2014_4,perez,force_india,16,1:58.362,1:58.264,
2014_4,gutierrez,sauber,17,1:58.988,,
2014_4,kobayashi,caterham,18,1:59.260,,
2014_4,jules_bianchi,marussia,19,1:59.326,,
2014_4,ericsson,caterham,20,2:00.646,,
2014_4,chilton,marussia,21,2:00.865,,
2014_4,maldonado,lotus_f1,22,,,
2014_5,hamilton,mercedes,1,1:27.238,1:26.210,1:25.232
2014_5,rosberg,mercedes,2,1:26.764,1:26.088,1:25.400
2014_5,ricciardo,red_bull,3,1:28.053,1:26.613,1:26.285
2014_5,bottas,williams,4,1:28.198,1:27.563,1:26.632
2014_5,grosjean,lotus_f1,5,1:28.472,1:27.258,1:26.960
2014_5,raikkonen,ferrari,6,1:28.308,1:27.335,1:27.104
2014_5,alonso,ferrari,7,1:28.329,1:27.602,1:27.140
2014_5,button,mclaren,8,1:28.279,1:27.570,1:27.335
2014_5,massa,williams,9,1:28.061,1:27.016,1:27.402
2014_5,vettel,red_bull,10,1:27.958,1:27.052,
2014_5,hulkenberg,force_india,11,1:28.155,1:27.685,
2014_5,perez,force_india,12,1:28.469,1:28.002,
2015_1,hamilton,mercedes,1,1:28.586,1:26.894,1:26.327
2015_1,rosberg,mercedes,2,1:28.906,1:27.097,1:26.921
2015_1,massa,williams,3,1:29.246,1:27.895,1:27.718
2015_1,vettel,ferrari,4,1:29.307,1:27.742,1:27.757
2015_1,raikkonen,ferrari,5,1:29.754,1:27.807,1:27.790
2015_1,bottas,williams,6,1:29.641,1:27.796,1:28.087
2015_1,ricciardo,red_bull,7,1:29.788,1:28.679,1:28.329
2015_1,sainz,toro_rosso,8,1:29.597,1:28.601,1:28.510
2015_1,grosjean,lotus_f1,9,1:29.537,1:28.589,1:28.560
2015_1,maldonado,lotus_f1,10,1:29.847,1:28.726,1:29.480
2015_1,nasr,sauber,11,1:30.430,1:28.800,
2015_1,max_verstappen,toro_rosso,12,1:29.248,1:28.868,
2015_1,kvyat,red_bull,13,1:30.402,1:29.070,
2015_1,hulkenberg,force_india,14,1:29.651,1:29.208,
2015_1,perez,force_india,15,1:29.990,1:29.209,
2015_1,ericsson,sauber,16,1:31.376,,
2015_1,button,mclaren,17,1:31.422,,
2015_1,kevin_magnussen,mclaren,18,1:32.037,,
2015_2,hamilton,mercedes,1,1:39.269,1:41.517,1:49.834
2015_2,vettel,ferrari,2,1:39.814,1:39.632,1:49.908
2015_2,rosberg,mercedes,3,1:39.374,1:39.377,1:50.299
2015_2,ricciardo,red_bull,4,1:40.504,1:41.085,1:51.541
2015_2,kvyat,red_bull,5,1:40.546,1:41.665,1:51.951
2015_2,max_verstappen,toro_rosso,6,1:40.793,1:41.430,1:51.981
2015_2,massa,williams,7,1:40.543,1:41.230,1:52.473
2015_2,grosjean,lotus_f1,8,1:40.303,1:41.209,1:52.981
2015_2,bottas,williams,9,1:40.249,1:40.650,1:53.179
2015_2,ericsson,sauber,10,1:40.340,1:41.748,1:53.261
2015_2,raikkonen,ferrari,11,1:40.415,1:42.173,
2015_2,maldonado,lotus_f1,12,1:40.361,1:42.198,
2015_2,hulkenberg,force_india,13,1:40.830,1:43.023,
2015_2,perez,force_india,14,1:41.036,1:43.469,
2015_2,sainz,toro_rosso,15,1:39.814,1:43.701,
2015_2,nasr,sauber,16,1:41.308,,
2015_2,button,mclaren,17,1:41.636,,
2015_2,alonso,mclaren,18,1:41.746,,
2015_2,merhi,manor,19,1:46.677,,
2015_3,hamilton,mercedes,1,1:38.285,1:36.423,1:35.782
2015_3,rosberg,mercedes,2,1:38.496,1:36.747,1:35.828
2015_3,vettel,ferrari,3,1:37.502,1:36.957,1:36.687
2015_3,massa,williams,4,1:38.433,1:37.357,1:36.954
2015_3,bottas,williams,5,1:38.014,1:37.763,1:37.143
2015_3,raikkonen,ferrari,6,1:37.790,1:37.109,1:37.232
2015_3,ricciardo,red_bull,7,1:38.534,1:37.939,1:37.540
2015_3,grosjean,lotus_f1,8,1:38.209,1:38.063,1:37.905
2015_3,nasr,sauber,9,1:38.521,1:38.017,1:38.067
2015_3,ericsson,sauber,10,1:38.941,1:38.127,1:38.158
2015_3,maldonado,lotus_f1,11,1:38.563,1:38.134,
2015_3,kvyat,red_bull,12,1:39.051,1:38.209,
2015_3,max_verstappen,toro_rosso,13,1:38.387,1:38.393,
2015_3,sainz,toro_rosso,14,1:38.622,1:38.538,
2015_3,perez,force_india,15,1:38.903,1:39.290,
2015_3,hulkenberg,force_india,16,1:39.216,,
2015_3,button,mclaren,17,1:39.276,,
2015_3,alonso,mclaren,18,1:39.280,,
2015_3,stevens,manor,19,1:42.091,,
2015_3,merhi,manor,20,1:42.842,,
2015_4,hamilton,mercedes,1,1:33.928,1:32.669,1:32.571
2015_4,vettel,ferrari,2,1:34.919,1:33.623,1:32.982
2015_4,rosberg,mercedes,3,1:34.398,1:33.878,1:33.129
2015_4,raikkonen,ferrari,4,1:34.568,1:33.540,1:33.227
2015_4,bottas,williams,5,1:34.161,1:33.897,1:33.381
2015_4,massa,williams,6,1:34.488,1:33.551,1:33.744
2015_4,ricciardo,red_bull,7,1:34.691,1:34.403,1:33.832
2015_4,hulkenberg,force_india,8,1:35.653,1:34.613,1:34.450
2015_4,sainz,toro_rosso,9,1:35.371,1:34.641,1:34.462
2015_4,grosjean,lotus_f1,10,1:35.007,1:34.123,1:34.484
2015_4,perez,force_india,11,1:35.451,1:34.704,
2015_4,nasr,sauber,12,1:35.310,1:34.737,
2015_4,ericsson,sauber,13,1:35.438,1:35.034,
2015_4,alonso,mclaren,14,1:35.205,1:35.039,
2015_4,max_verstappen,toro_rosso,15,1:35.611,1:35.103,
2015_4,maldonado,lotus_f1,16,1:35.677,,
2015_4,kvyat,red_bull,17,1:35.800,,
2015_4,stevens,manor,18,1:38.713,,
2015_4,merhi,manor,19,1:39.722,,
2015_5,rosberg,mercedes,1,1:26.490,1:25.166,1:24.681
2015_5,hamilton,mercedes,2,1:26.382,1:25.740,1:24.948
2015_5,vettel,ferrari,3,1:27.534,1:26.167,1:25.458
2015_5,bottas,williams,4,1:27.262,1:26.197,1:25.694
2015_5,sainz,toro_rosso,5,1:26.773,1:26.475,1:26.136
2015_5,max_verstappen,toro_rosso,6,1:27.393,1:26.441,1:26.249
2015_5,raikkonen,ferrari,7,1:26.637,1:26.016,1:26.414
2015_5,kvyat,red_bull,8,1:27.833,1:26.889,1:26.629
2015_5,massa,williams,9,1:27.165,1:26.147,1:26.757
2015_5,ricciardo,red_bull,10,1:27.611,1:26.692,1:26.770
2015_5,grosjean,lotus_f1,11,1:27.383,1:27.375,
2015_5,maldonado,lotus_f1,12,1:27.281,1:27.450,
2015_5,alonso,mclaren,13,1:27.941,1:27.760,
2015_5,button,mclaren,14,1:27.813,1:27.854,
2015_5,nasr,sauber,15,1:27.625,1:28.005,
2015_5,ericsson,sauber,16,1:28.112,,
2015_5,hulkenberg,force_india,17,1:28.365,,
2015_5,perez,force_india,18,1:28.442,,
2015_5,stevens,manor,19,1:31.200,,
2015_5,merhi,manor,20,1:32.038,,
2015_6,hamilton,mercedes,1,1:16.588,1:15.864,1:15.098
2015_6,rosberg,mercedes,2,1:16.528,1:15.471,1:15.440
2015_6,vettel,ferrari,3,1:17.502,1:16.181,1:15.849
2015_6,ricciardo,red_bull,4,1:17.254,1:16.706,1:16.041
2016_1,hamilton,mercedes,1,1:25.351,1:24.605,1:23.837
2016_1,rosberg,mercedes,2,1:26.934,1:24.796,1:24.197
2016_1,vettel,ferrari,3,1:26.945,1:25.257,1:24.675
2016_1,raikkonen,ferrari,4,1:26.579,1:25.615,1:25.033
2016_1,max_verstappen,toro_rosso,5,1:26.934,1:25.615,1:25.434
2016_1,massa,williams,6,1:25.918,1:25.644,1:25.458
2016_1,sainz,toro_rosso,7,1:27.057,1:25.384,1:25.582
2016_1,ricciardo,red_bull,8,1:26.945,1:25.599,1:25.589
2016_1,perez,force_india,9,1:26.607,1:25.753,
2016_1,hulkenberg,force_india,10,1:26.550,1:25.865,
2016_1,bottas,williams,11,1:27.135,1:25.961,
2016_1,alonso,mclaren,12,1:26.537,1:26.125,
2016_1,button,mclaren,13,1:26.740,1:26.304,
2016_1,jolyon_palmer,renault,14,1:27.241,1:27.601,
2016_1,kevin_magnussen,renault,15,1:27.297,1:27.742,
2016_1,ericsson,sauber,16,1:27.435,,
2016_1,nasr,sauber,17,1:27.958,,
2016_1,kvyat,red_bull,18,1:28.006,,
2016_1,grosjean,haas,19,1:28.322,,
2016_1,gutierrez,haas,20,1:29.606,,
2016_1,haryanto,manor,21,1:29.627,,
2016_1,wehrlein,manor,22,1:29.642,,
2016_2,hamilton,mercedes,1,1:31.391,1:30.039,1:29.493
2016_2,rosberg,mercedes,2,1:31.325,1:30.535,1:29.570
2016_2,vettel,ferrari,3,1:31.636,1:30.409,1:30.012
2016_2,raikkonen,ferrari,4,1:31.685,1:30.559,1:30.244
